;Tipo;Bairro;Quartos;Vagas;Suites;Area;Valor;Condominio;IPTU
16519;Casa de Vila;São Cristóvão;3;1;1;65;1700.0;;15.0
16520;Quitinete;Copacabana;1;0;0;30;1350.0;387.0;29.0
16521;Quitinete;Fátima;0;0;0;38;1290.0;300.0;
16522;Apartamento;Leme;2;0;0;75;4130.0;705.0;120.0
16523;Flat;Lagoa;1;0;0;58;2500.0;1862.0;684.0
16524;Apartamento;Ipanema;3;1;1;130;5600.0;1870.0;
16525;Quitinete;Centro;1;0;0;35;1400.0;365.0;182.0
16526;Apartamento;Barra da Tijuca;2;1;1;68;1400.0;800.0;
16527;Apartamento;Recreio dos Bandeirantes;3;2;1;103;2000.0;1150.0;180.0
16528;Apartamento;Barra da Tijuca;3;2;1;108;3500.0;1765.0;6900.0
16529;Casa de Condomínio;Barra da Tijuca;4;3;4;869;23000.0;2215.0;2380.0
16530;Apartamento;Barra da Tijuca;2;1;1;80;5000.0;2350.0;350.0
16531;Quitinete;Centro;0;0;0;28;1000.0;400.0;26.0
16532;Apartamento;Copacabana;2;0;0;75;2200.0;811.0;197.0
16533;Apartamento;Ipanema;4;5;4;370;25000.0;7600.0;2700.0
16534;Apartamento;Copacabana;3;0;1;120;3200.0;1250.0;200.0
16535;Apartamento;Ipanema;1;1;0;40;2300.0;650.0;26.0
16536;Apartamento;Lagoa;3;2;3;125;4800.0;1900.0;590.0
16537;Casa;Anchieta;2;1;0;80;700.0;;
16538;Apartamento;Jardim Botânico;2;2;1;85;3500.0;1630.0;196.0
16539;Apartamento;Recreio dos Bandeirantes;2;1;1;70;1500.0;600.0;90.0
16540;Casa;Recreio dos Bandeirantes;4;3;4;324;10000.0;675.0;621.0
16541;Apartamento;Copacabana;1;0;0;32;1500.0;484.0;25.0
16542;Casa de Condomínio;Glória;4;3;2;600;20000.0;;979.0
16543;Apartamento;Barra da Tijuca;4;3;4;160;2100.0;1647.0;196.0
16544;Apartamento;Leblon;2;0;1;65;3750.0;1240.0;1144.0
16545;Apartamento;Pechincha;2;1;1;60;1500.0;440.0;
16546;Apartamento;Copacabana;3;0;1;110;4000.0;1400.0;200.0
16547;Apartamento;Ipanema;1;1;0;54;3400.0;750.0;197.0
16548;Apartamento;Ipanema;3;0;0;85;2500.0;1960.0;171.0
16549;Apartamento;Copacabana;2;0;1;110;3000.0;1000.0;20.0
16550;Apartamento;Recreio dos Bandeirantes;4;2;3;251;4000.0;1034.0;
16551;Apartamento;Tijuca;3;1;1;94;3300.0;1190.0;240.0
16552;Apartamento;Copacabana;1;0;0;40;4500.0;;
16553;Casa;Santa Teresa;2;0;0;100;1650.0;;35.0
16554;Apartamento;Tijuca;3;1;0;100;1700.0;950.0;152.0
16555;Apartamento;Recreio dos Bandeirantes;3;3;1;100;2350.0;460.0;170.0
16556;Apartamento;Ipanema;3;1;0;120;3500.0;1400.0;342.0
16557;Apartamento;Vila Isabel;2;0;0;71;1500.0;100.0;
16558;Apartamento;Copacabana;2;1;1;98;3700.0;1348.0;329.0
16559;Apartamento;Taquara;2;1;0;55;1000.0;450.0;
16560;Apartamento;Recreio dos Bandeirantes;3;3;3;190;4500.0;854.0;503.0
16561;Apartamento;Ipanema;2;1;2;85;10000.0;3687.0;375.0
16562;Apartamento;Lagoa;4;4;2;489;12500.0;2860.0;550.0
16563;Apartamento;Ipanema;3;1;0;112;3800.0;800.0;
16564;Apartamento;Barra da Tijuca;2;1;1;77;2800.0;1300.0;1300.0
16565;Apartamento;Botafogo;2;1;1;90;3000.0;1015.0;170.0
16566;Apartamento;Recreio dos Bandeirantes;2;2;1;88;2900.0;2200.0;
16567;Apartamento;Leblon;2;0;0;80;3600.0;500.0;120.0
16568;Apartamento;Leblon;3;1;2;220;10500.0;1200.0;490.0
16569;Apartamento;Barra da Tijuca;3;2;3;126;3500.0;1300.0;120.0
16570;Apartamento;Tijuca;3;0;2;78;2300.0;661.0;
16571;Apartamento;Gávea;2;1;0;80;3000.0;984.0;162.0
16572;Apartamento;Copacabana;3;0;0;160;8000.0;500.0;150.0
16573;Apartamento;Copacabana;1;1;0;53;1700.0;600.0;
16574;Casa;Vila Valqueire;2;2;0;80;1100.0;;13.0
16575;Apartamento;Copacabana;2;1;1;84;5500.0;850.0;99.0
16576;Apartamento;Barra da Tijuca;2;1;1;77;3000.0;1300.0;
16577;Apartamento;Barra da Tijuca;4;3;2;220;6500.0;3000.0;
16578;Apartamento;Copacabana;3;1;0;140;3700.0;1347.0;329.0
16579;Apartamento;Centro;1;0;0;21;750.0;269.0;24.0
16580;Apartamento;Del Castilho;2;1;1;51;1500.0;393.0;30.0
16581;Apartamento;Recreio dos Bandeirantes;2;1;1;81;2100.0;775.0;1431.0
16582;Apartamento;Botafogo;3;0;1;110;3800.0;887.0;195.0
16583;Apartamento;Freguesia (Jacarepaguá);3;1;1;80;2100.0;945.0;99.0
16584;Apartamento;Botafogo;2;1;0;64;3500.0;917.0;152.0
16585;Apartamento;Vila Kosmos;2;0;0;54;850.0;80.0;
16586;Apartamento;Copacabana;2;1;1;93;3700.0;830.0;200.0
16587;Apartamento;Jardim Guanabara;2;1;1;80;2000.0;550.0;140.0
16588;Casa de Vila;Vargem Pequena;2;0;1;50;850.0;50.0;
16589;Apartamento;Barra da Tijuca;3;3;2;170;3900.0;2000.0;5000.0
16590;Apartamento;Leblon;3;2;1;118;7500.0;1537.0;430.0
16591;Apartamento;Copacabana;3;1;2;150;8000.0;1200.0;340.0
16592;Apartamento;Flamengo;3;2;1;440;12000.0;4500.0;1100.0
16593;Apartamento;Todos os Santos;2;1;0;72;1200.0;737.0;76.0
16594;Casa;Barra da Tijuca;6;3;3;600;5900.0;1000.0;1200.0
16595;Apartamento;Barra da Tijuca;4;2;2;105;3000.0;700.0;
16596;Flat;Leblon;1;1;1;70;3100.0;1800.0;303.0
16597;Apartamento;Estácio;1;1;0;36;750.0;342.0;
16598;Casa;Campo Grande;2;1;0;70;1200.0;;
16599;Apartamento;Flamengo;1;0;1;52;1600.0;520.0;60.0
16600;Apartamento;Ipanema;4;2;1;219;9500.0;3700.0;
16601;Apartamento;Tijuca;2;1;1;82;2000.0;967.0;
16602;Apartamento;Flamengo;3;1;0;100;3500.0;785.0;116.0
16603;Apartamento;Copacabana;2;0;0;45;1700.0;668.0;76.0
16604;Apartamento;Botafogo;1;1;0;60;2250.0;580.0;129.0
16605;Apartamento;Braz de Pina;2;0;0;40;990.0;374.0;
16606;Apartamento;Ipanema;3;2;1;115;6300.0;2200.0;387.0
16607;Apartamento;Copacabana;3;0;0;132;2700.0;816.0;196.0
16608;Casa de Vila;Engenho de Dentro;1;0;0;32;700.0;;17.0
16609;Apartamento;Urca;2;0;0;44;2300.0;420.0;29.0
16610;Apartamento;Grajaú;2;1;1;82;1600.0;1039.0;
16611;Apartamento;Irajá;2;1;0;75;1000.0;200.0;
16612;Apartamento;Barra da Tijuca;4;2;2;170;7500.0;1946.0;998.0
16613;Apartamento;Laranjeiras;3;1;0;125;2900.0;1362.0;206.0
16614;Apartamento;Botafogo;1;1;0;59;2500.0;672.0;130.0
16615;Apartamento;Leme;2;0;1;107;2600.0;909.0;196.0
16616;Apartamento;Tijuca;3;2;1;125;2800.0;1570.0;211.0
16617;Casa de Condomínio;Vargem Pequena;3;2;1;220;2600.0;500.0;600.0
16618;Apartamento;Campo Grande;3;2;1;150;1900.0;900.0;200.0
16619;Apartamento;Cachambi;2;1;0;60;1200.0;516.0;
16620;Apartamento;Leme;2;1;1;77;3000.0;1200.0;1362.0
16621;Apartamento;Botafogo;2;1;1;90;2500.0;1080.0;187.0
16622;Apartamento;Recreio dos Bandeirantes;3;2;1;137;1800.0;869.0;265.0
16623;Apartamento;Vargem Grande;2;1;1;66;1000.0;479.0;27.0
16624;Apartamento;Barra da Tijuca;3;2;3;160;5000.0;240.0;490.0
16625;Apartamento;Laranjeiras;2;0;0;65;2300.0;690.0;
16626;Apartamento;Península;4;2;2;140;4900.0;1800.0;292.0
16627;Apartamento;Ipanema;3;1;1;70;7900.0;1650.0;
16628;Apartamento;Grajaú;1;1;0;50;1100.0;500.0;25.0
16629;Quitinete;Copacabana;1;0;0;35;1100.0;500.0;
16630;Apartamento;Recreio dos Bandeirantes;1;1;1;54;1650.0;1150.0;380.0
16631;Apartamento;Pechincha;2;1;1;70;1200.0;524.0;
16632;Casa;Jardim Botânico;5;4;4;845;35000.0;;16422.0
16633;Casa;Recreio dos Bandeirantes;4;3;1;633;6000.0;;2700.0
16634;Apartamento;Praça Seca;2;1;0;60;800.0;180.0;15.0
16635;Apartamento;Laranjeiras;3;2;1;180;5800.0;1800.0;170.0
16636;Apartamento;Ipanema;3;1;1;114;3500.0;1500.0;354.0
16637;Apartamento;Campo Grande;1;0;0;50;550.0;;
16638;Apartamento;Ipanema;3;1;2;250;10000.0;2000.0;850.0
16639;Apartamento;Barra da Tijuca;4;3;3;550;24000.0;8000.0;2000.0
16640;Apartamento;Barra da Tijuca;4;0;2;179;8900.0;2529.0;406.0
16641;Apartamento;Méier;2;0;0;67;750.0;378.0;14.0
16642;Apartamento;Jardim Botânico;2;1;0;66;2500.0;1200.0;200.0
16643;Apartamento;Ipanema;2;0;0;80;4000.0;1000.0;280.0
16644;Apartamento;Laranjeiras;3;1;1;130;3500.0;1600.0;
16645;Casa;Rio Comprido;2;0;0;250;5000.0;;3800.0
16646;Apartamento;Copacabana;1;0;0;35;1400.0;350.0;70.0
16647;Casa;Vila Kosmos;2;1;0;113;1800.0;;
16648;Apartamento;Recreio dos Bandeirantes;3;2;1;152;2800.0;1500.0;252.0
16649;Casa de Condomínio;Vargem Grande;4;4;2;260;5000.0;341.0;
16650;Apartamento;Copacabana;3;0;0;98;1900.0;1200.0;228.0
16651;Apartamento;Barra da Tijuca;3;2;1;140;4400.0;1800.0;200.0
16652;Apartamento;Barra da Tijuca;5;4;4;600;25000.0;4500.0;
16653;Apartamento;Copacabana;3;2;1;126;2800.0;1604.0;245.0
16654;Apartamento;Leblon;3;1;1;140;5500.0;900.0;280.0
16655;Casa;Santa Teresa;3;1;1;133;2500.0;;
16656;Apartamento;Barra da Tijuca;2;1;1;70;1500.0;750.0;115.0
16657;Apartamento;Copacabana;3;1;1;105;3000.0;1217.0;190.0
16658;Apartamento;Recreio dos Bandeirantes;3;2;1;108;2500.0;1100.0;200.0
16659;Apartamento;Botafogo;2;1;1;55;2500.0;1100.0;
16660;Apartamento;Lagoa;4;3;3;260;18000.0;3500.0;9800.0
16661;Apartamento;Recreio dos Bandeirantes;2;2;1;85;2200.0;1500.0;257.0
16662;Apartamento;Barra da Tijuca;3;3;3;175;12000.0;2000.0;300.0
16663;Apartamento;Tijuca;3;2;2;253;4000.0;2101.0;4765.0
16664;Apartamento;Flamengo;2;1;1;90;3200.0;790.0;230.0
16665;Apartamento;Jardim Botânico;3;1;0;90;3250.0;700.0;15.0
16666;Apartamento;Lagoa;3;2;1;171;5800.0;1996.0;548.0
16667;Apartamento;Copacabana;2;0;0;80;2500.0;1150.0;150.0
16668;Apartamento;Lagoa;3;3;3;227;15900.0;3675.0;980.0
16669;Apartamento;Ipanema;3;1;1;110;5000.0;1100.0;351.0
16670;Apartamento;Tijuca;1;0;0;45;1950.0;550.0;55.0
16671;Apartamento;Lagoa;3;1;1;74;4000.0;1204.0;
16672;Apartamento;Méier;1;0;0;33;890.0;250.0;13.0
16673;Apartamento;Barra da Tijuca;4;4;4;360;8000.0;3200.0;2000.0
16674;Apartamento;Barra da Tijuca;5;4;3;300;4500.0;1400.0;150.0
16675;Apartamento;Leblon;3;2;1;200;5700.0;2043.0;450.0
16676;Casa de Vila;Bento Ribeiro;1;0;0;40;600.0;;
16677;Apartamento;Flamengo;1;0;0;23;1450.0;340.0;27.0
16678;Apartamento;Ipanema;1;1;1;55;2700.0;2300.0;240.0
16679;Apartamento;Vila Isabel;3;3;3;136;3500.0;1160.0;
16680;Apartamento;Senador Vasconcelos;1;1;0;40;690.0;;
16681;Flat;Ipanema;2;0;1;90;6900.0;3465.0;470.0
16682;Apartamento;Barra da Tijuca;4;3;4;280;10000.0;4000.0;800.0
16683;Casa;Vila da Penha;4;1;1;270;3500.0;;
16684;Apartamento;Humaitá;1;1;0;58;2900.0;743.0;123.0
16685;Apartamento;Recreio dos Bandeirantes;3;1;1;80;1700.0;619.0;
16686;Apartamento;Copacabana;1;0;0;40;2050.0;680.0;730.0
16687;Apartamento;Lagoa;4;3;1;165;8000.0;1721.0;480.0
16688;Apartamento;Méier;2;1;1;63;1450.0;906.0;76.0
16689;Apartamento;Recreio dos Bandeirantes;2;1;1;70;1400.0;700.0;136.0
16690;Apartamento;Vila Isabel;3;1;0;82;2100.0;250.0;89.0
16691;Apartamento;Ipanema;3;1;1;174;12000.0;2100.0;640.0
16692;Apartamento;Flamengo;3;1;1;150;5900.0;770.0;
16693;Flat;Copacabana;1;1;1;60;4000.0;;
16694;Apartamento;Recreio dos Bandeirantes;2;1;1;76;1500.0;690.0;
16695;Apartamento;Centro;2;1;1;118;2500.0;720.0;271.0
16696;Apartamento;Gávea;2;1;0;95;3500.0;1256.0;234.0
16697;Flat;Leblon;2;1;0;62;4500.0;2780.0;417.0
16698;Apartamento;Recreio dos Bandeirantes;4;2;3;297;2300.0;3459.0;
16699;Apartamento;Copacabana;1;1;0;50;2000.0;1200.0;120.0
16700;Apartamento;Flamengo;3;0;1;120;2900.0;764.0;
16701;Apartamento;Barra da Tijuca;1;1;1;65;2600.0;1345.0;190.0
16702;Apartamento;Recreio dos Bandeirantes;3;1;1;75;1800.0;800.0;140.0
16703;Apartamento;Barra da Tijuca;2;1;1;75;2400.0;1061.0;216.0
16704;Apartamento;Tijuca;3;1;0;90;2200.0;800.0;120.0
16705;Apartamento;Jardim Sulacap;1;1;0;45;850.0;70.0;
16706;Apartamento;Laranjeiras;3;1;1;92;3000.0;1017.0;175.0
16707;Apartamento;Grajaú;3;0;0;67;1150.0;500.0;19.0
16708;Apartamento;Ipanema;3;1;1;140;10000.0;2000.0;395.0
16709;Apartamento;Recreio dos Bandeirantes;3;2;1;90;2400.0;820.0;165.0
16710;Apartamento;Recreio dos Bandeirantes;2;1;1;75;2790.0;650.0;125.0
16711;Apartamento;Tijuca;4;1;1;186;3300.0;2090.0;321.0
16712;Apartamento;Campo Grande;2;0;0;51;800.0;70.0;
16713;Apartamento;Barra da Tijuca;1;1;1;66;2500.0;1300.0;188.0
16714;Apartamento;Ipanema;2;1;0;60;2800.0;765.0;85.0
16715;Apartamento;Copacabana;3;2;1;255;9000.0;2100.0;330.0
16716;Apartamento;Pechincha;2;1;1;72;1600.0;440.0;95.0
16717;Apartamento;Tijuca;2;1;0;68;1850.0;765.0;108.0
16718;Casa;Botafogo;2;1;0;80;3300.0;;600.0
16719;Apartamento;Praça Seca;2;1;1;60;900.0;568.0;
16720;Apartamento;Flamengo;2;1;1;110;3300.0;787.0;238.0
16721;Apartamento;Bento Ribeiro;2;1;1;73;1450.0;380.0;40.0
16722;Apartamento;Tijuca;3;0;0;85;2200.0;180.0;92.0
16723;Quitinete;Copacabana;1;0;0;38;1950.0;390.0;25.0
16724;Casa de Condomínio;Barra da Tijuca;5;4;4;1000;40000.0;1900.0;22000.0
16725;Flat;Ipanema;1;1;0;45;2200.0;2100.0;360.0
16726;Apartamento;Recreio dos Bandeirantes;3;2;1;130;1700.0;550.0;
16727;Apartamento;Leblon;4;1;1;170;9000.0;3630.0;
16728;Apartamento;Humaitá;2;1;1;100;2500.0;1080.0;
16729;Quitinete;Copacabana;1;0;0;45;1600.0;470.0;30.0
16730;Apartamento;Vila da Penha;3;1;0;60;1100.0;230.0;
16731;Apartamento;Campo Grande;2;1;0;54;1000.0;;
16732;Apartamento;Vila Isabel;3;1;1;137;2500.0;550.0;
16733;Apartamento;Grajaú;4;2;1;122;2500.0;1051.0;201.0
16734;Apartamento;Leblon;2;1;0;64;3600.0;873.0;206.0
16735;Apartamento;Vila da Penha;3;0;1;95;1800.0;;
16736;Apartamento;Laranjeiras;3;1;0;140;3200.0;1470.0;208.0
16737;Apartamento;Ipanema;3;1;1;275;7000.0;3150.0;700.0
16738;Apartamento;Centro;3;0;0;100;2300.0;500.0;22.0
16739;Apartamento;Barra da Tijuca;1;1;1;80;1600.0;950.0;170.0
16740;Apartamento;Copacabana;5;1;5;280;20000.0;2300.0;700.0
16741;Apartamento;Tijuca;3;2;1;84;2350.0;1026.0;
16742;Apartamento;Recreio dos Bandeirantes;1;2;1;180;2900.0;852.0;4885.0
16743;Apartamento;Leblon;2;0;0;75;3200.0;780.0;100.0
16744;Apartamento;Botafogo;3;3;1;160;3990.0;2350.0;450.0
16745;Apartamento;Copacabana;1;0;0;30;2650.0;650.0;30.0
16746;Apartamento;Barra da Tijuca;3;2;3;155;5900.0;1850.0;332.0
16747;Apartamento;Barra da Tijuca;3;2;1;123;4500.0;2500.0;780.0
16748;Apartamento;Copacabana;1;1;0;55;2600.0;710.0;150.0
16749;Apartamento;Barra da Tijuca;2;1;1;78;2000.0;1358.0;
16750;Apartamento;Ipanema;2;2;1;100;6000.0;2550.0;222.0
16751;Apartamento;Barra da Tijuca;3;2;1;130;4000.0;1750.0;400.0
16752;Apartamento;Recreio dos Bandeirantes;2;1;1;80;1600.0;503.0;20.0
16753;Casa;Jardim Botânico;4;4;4;452;20000.0;;
16754;Apartamento;Copacabana;3;0;0;139;2700.0;1500.0;330.0
16755;Apartamento;Cosmos;2;1;0;50;600.0;200.0;
16756;Apartamento;Lagoa;4;2;1;150;4500.0;1450.0;
16757;Apartamento;Recreio dos Bandeirantes;3;2;1;163;2400.0;1260.0;320.0
16758;Apartamento;Copacabana;3;0;1;105;3000.0;1000.0;165.0
16759;Apartamento;Cachambi;2;1;0;70;1200.0;555.0;41.0
16760;Apartamento;Barra da Tijuca;4;2;1;160;5300.0;1980.0;440.0
16761;Apartamento;Taquara;2;1;1;62;1350.0;480.0;
16762;Apartamento;Barra da Tijuca;2;1;1;84;2650.0;1016.0;250.0
16763;Apartamento;Laranjeiras;2;0;0;69;2000.0;602.0;94.0
16764;Apartamento;Vila Isabel;1;0;0;50;1000.0;325.0;34.0
16765;Flat;Botafogo;1;1;1;39;3000.0;771.0;120.0
16766;Apartamento;Barra da Tijuca;3;0;1;80;3000.0;1160.0;1300.0
16767;Apartamento;São Conrado;1;1;1;58;2970.0;960.0;190.0
16768;Apartamento;Todos os Santos;1;0;0;40;900.0;;34.0
16769;Casa de Vila;Botafogo;4;0;0;131;3200.0;40.0;230.0
16770;Apartamento;Méier;2;1;0;81;1400.0;390.0;10.0
16771;Quitinete;Ipanema;1;0;0;24;1400.0;200.0;30.0
16772;Apartamento;Barra da Tijuca;2;2;1;67;1500.0;690.0;45.0
16773;Apartamento;Barra da Tijuca;2;2;1;62;1700.0;1270.0;156.0
16774;Apartamento;Santo Cristo;2;0;0;69;900.0;205.0;
16775;Apartamento;Leblon;3;1;1;119;7000.0;1900.0;465.0
16776;Apartamento;Glória;1;0;0;30;1100.0;348.0;13.0
16777;Apartamento;Barra da Tijuca;4;4;4;262;15000.0;2500.0;
16778;Casa;Itanhangá;4;2;2;535;8000.0;1340.0;967.0
16779;Apartamento;Copacabana;1;0;0;80;3500.0;;
16780;Apartamento;Jardim Carioca;2;1;0;75;1800.0;34897.0;243.0
16781;Apartamento;Barra da Tijuca;5;4;0;292;14000.0;3700.0;1600.0
16782;Apartamento;Copacabana;4;2;1;366;7000.0;3000.0;7120.0
16783;Apartamento;Braz de Pina;2;0;0;90;1100.0;100.0;
16784;Apartamento;Copacabana;2;0;0;72;2200.0;950.0;
16785;Apartamento;Barra da Tijuca;3;0;1;235;12000.0;4500.0;900.0
16786;Apartamento;Tijuca;2;0;0;80;1800.0;550.0;
16787;Apartamento;Copacabana;3;1;1;120;4800.0;1000.0;200.0
16788;Apartamento;Copacabana;1;0;1;33;1500.0;650.0;22.0
16789;Apartamento;Recreio dos Bandeirantes;2;2;1;110;2000.0;900.0;265.0
16790;Apartamento;Freguesia (Jacarepaguá);2;1;0;48;1200.0;357.0;13.0
16791;Apartamento;Recreio dos Bandeirantes;3;2;1;110;2000.0;695.0;145.0
16792;Apartamento;Jardim Oceânico;5;3;3;430;10000.0;1700.0;1600.0
16793;Apartamento;Barra da Tijuca;3;2;0;120;3791.0;1670.0;3300.0
16794;Casa;Barra da Tijuca;5;6;4;839;32000.0;1306.0;1654.0
16795;Apartamento;Copacabana;3;1;1;120;4500.0;900.0;
16796;Apartamento;Bancários;2;1;0;85;1600.0;368.0;
16797;Quitinete;Centro;1;0;0;36;1000.0;320.0;
16798;Apartamento;Irajá;2;0;0;40;1150.0;;
16799;Apartamento;Laranjeiras;3;1;1;143;4800.0;1620.0;213.0
16800;Apartamento;Barra da Tijuca;4;2;1;154;3000.0;2100.0;356.0
16801;Apartamento;Jardim Botânico;2;1;1;60;3800.0;1200.0;105.0
16802;Apartamento;Campo Grande;2;1;1;140;1500.0;820.0;
16803;Quitinete;Copacabana;1;0;0;29;1150.0;450.0;182.0
16804;Apartamento;Laranjeiras;1;1;1;50;2000.0;554.0;26.0
16805;Casa de Condomínio;Barra da Tijuca;5;0;5;622;13000.0;500.0;1220.0
16806;Apartamento;Andaraí;2;1;0;67;1800.0;450.0;
16807;Apartamento;Copacabana;3;1;1;140;5000.0;1400.0;230.0
16808;Apartamento;São Conrado;3;2;1;250;5500.0;750.0;500.0
16809;Apartamento;Ipanema;4;2;1;210;16000.0;2900.0;400.0
16810;Apartamento;Lagoa;3;1;1;120;4500.0;750.0;
16811;Apartamento;Freguesia (Jacarepaguá);2;0;0;54;1000.0;502.0;
16812;Apartamento;Barra da Tijuca;3;2;1;104;2800.0;1249.0;
16813;Apartamento;Leblon;3;1;2;300;25000.0;1870.0;
16814;Apartamento;Leblon;3;1;0;90;4450.0;900.0;200.0
16815;Apartamento;Copacabana;2;1;0;80;2700.0;1000.0;80.0
16816;Quitinete;Copacabana;0;0;0;30;1300.0;475.0;53.0
16817;Apartamento;Tijuca;4;1;1;128;2300.0;740.0;120.0
16818;Apartamento;Vila Isabel;2;0;0;80;2300.0;300.0;
16819;Apartamento;Grajaú;3;0;0;77;1200.0;400.0;21.0
16820;Casa de Condomínio;Barra da Tijuca;4;2;4;300;9000.0;;
16821;Flat;Ipanema;1;0;0;46;6000.0;;
16822;Apartamento;Flamengo;4;2;0;350;6200.0;2900.0;400.0
16823;Apartamento;Centro;1;0;0;40;1000.0;438.0;21.0
16824;Apartamento;Copacabana;4;0;1;160;3790.0;1500.0;
16825;Casa de Condomínio;Realengo;1;0;0;60;700.0;;
16826;Apartamento;Ipanema;2;1;1;78;15000.0;4000.0;563.0
16827;Apartamento;Leblon;3;1;0;110;4500.0;1300.0;300.0
16828;Apartamento;Jardim Botânico;2;0;0;51;2200.0;870.0;
16829;Casa de Vila;Pavuna;1;0;0;40;450.0;40.0;
16830;Apartamento;Copacabana;2;0;0;80;2200.0;750.0;85.0
16831;Apartamento;Vila Isabel;2;1;0;80;1900.0;600.0;585.0
16832;Apartamento;Barra da Tijuca;2;1;0;58;1000.0;698.0;
16833;Apartamento;Recreio dos Bandeirantes;2;1;1;105;2000.0;834.0;
16834;Apartamento;Barra da Tijuca;4;2;3;170;8000.0;2000.0;
16835;Apartamento;Copacabana;4;1;3;300;8500.0;1717.0;310.0
16836;Apartamento;Rocha Miranda;2;1;0;46;900.0;260.0;
16837;Flat;Barra da Tijuca;1;1;1;75;2200.0;;700.0
16838;Apartamento;Tijuca;2;1;0;85;2000.0;600.0;
16839;Apartamento;Copacabana;2;0;0;80;2950.0;780.0;20.0
16840;Apartamento;Barra da Tijuca;3;2;1;131;3200.0;2600.0;429.0
16841;Quitinete;Copacabana;1;0;1;35;1400.0;531.0;25.0
16842;Apartamento;Leblon;3;2;2;100;5500.0;1400.0;350.0
16843;Apartamento;Urca;3;1;1;130;4900.0;2100.0;269.0
16844;Apartamento;Bangu;2;1;0;65;900.0;;100.0
16845;Casa de Condomínio;Recreio dos Bandeirantes;3;2;3;168;4500.0;;
16846;Apartamento;Copacabana;3;0;0;95;4500.0;1200.0;1300.0
16847;Apartamento;Leme;2;0;0;60;2000.0;1300.0;894.0
16848;Apartamento;Freguesia (Jacarepaguá);2;1;0;160;1850.0;1400.0;210.0
16849;Apartamento;Copacabana;4;2;2;350;9000.0;2300.0;700.0
16850;Apartamento;Flamengo;1;0;0;35;1250.0;405.0;29.0
16851;Apartamento;Jardim Botânico;3;0;0;115;4500.0;;230.0
16852;Apartamento;Leblon;4;1;1;140;10800.0;2055.0;396.0
16853;Apartamento;Leblon;3;2;2;157;9900.0;1600.0;420.0
16854;Apartamento;Leblon;4;2;0;200;12000.0;2300.0;
16855;Apartamento;Barra da Tijuca;2;1;0;42;1200.0;650.0;30.0
16856;Apartamento;Catete;2;0;0;68;1600.0;545.0;36.0
16857;Apartamento;Recreio dos Bandeirantes;3;2;1;180;2500.0;800.0;
16858;Apartamento;Recreio dos Bandeirantes;3;2;1;96;3300.0;7029.0;1885.0
16859;Casa;Tauá;2;0;0;160;2000.0;;1200.0
16860;Apartamento;Curicica;2;1;0;55;1250.0;510.0;50.0
16861;Casa;Santa Teresa;6;2;0;381;9000.0;;186.0
16862;Apartamento;Barra da Tijuca;2;1;0;64;2100.0;952.0;181.0
16863;Apartamento;Barra da Tijuca;2;1;1;76;2100.0;1400.0;90.0
16864;Apartamento;Centro;2;0;0;80;1300.0;511.0;
16865;Apartamento;Copacabana;3;0;0;80;3500.0;620.0;297.0
16866;Apartamento;Copacabana;3;0;0;130;3500.0;1000.0;120.0
16867;Casa de Condomínio;Pechincha;2;0;0;60;1300.0;65.0;1.0
16868;Apartamento;Barra da Tijuca;4;3;4;262;8000.0;3375.0;693.0
16869;Casa de Condomínio;Barra da Tijuca;6;4;6;556;20000.0;1650.0;1620.0
16870;Apartamento;Ipanema;3;2;1;150;6300.0;2200.0;
16871;Apartamento;Barra da Tijuca;2;1;1;65;1300.0;1200.0;
16872;Apartamento;Ilha do Governador;1;0;0;71;1000.0;;
16873;Apartamento;Barra da Tijuca;1;1;0;50;1800.0;1400.0;300.0
16874;Apartamento;Tijuca;2;1;0;72;1600.0;700.0;25.0
16875;Apartamento;Botafogo;2;1;0;64;3500.0;917.0;152.0
16876;Apartamento;Leblon;3;2;1;117;5000.0;1500.0;329.0
16877;Apartamento;Ipanema;2;0;1;65;5000.0;1500.0;
16878;Apartamento;Humaitá;2;1;1;80;3700.0;1196.0;238.0
16879;Apartamento;Bonsucesso;2;1;0;65;1200.0;640.0;
16880;Apartamento;Curicica;2;1;0;47;2500.0;360.0;114.0
16881;Apartamento;Barra da Tijuca;2;1;1;82;2500.0;1000.0;200.0
16882;Apartamento;Recreio dos Bandeirantes;3;2;1;140;3500.0;;
16883;Apartamento;Méier;2;0;0;64;800.0;690.0;13.0
16884;Apartamento;Pechincha;1;1;0;54;1200.0;347.0;
16885;Quitinete;Botafogo;1;0;0;25;1300.0;486.0;24.0
16886;Apartamento;Botafogo;2;0;0;75;2200.0;480.0;89.0
16887;Apartamento;Botafogo;2;1;1;80;4310.0;1140.0;198.0
16888;Apartamento;Barra da Tijuca;2;1;2;100;14000.0;;
16889;Apartamento;Tijuca;3;1;0;94;2000.0;695.0;96.0
16890;Apartamento;Lagoa;3;2;2;230;14000.0;1400.0;380.0
16891;Apartamento;Gávea;3;1;0;89;3250.0;1020.0;315.0
16892;Apartamento;Estácio;1;0;0;40;1500.0;200.0;15.0
16893;Apartamento;Recreio dos Bandeirantes;3;2;1;130;2500.0;800.0;260.0
16894;Apartamento;Maracanã;2;0;1;90;3000.0;463.0;48.0
16895;Apartamento;Barra da Tijuca;2;2;2;100;7000.0;2764.0;385.0
